Order_ID,Product_ID,Quantity,Unit_Price,Discount,Line_Total
19824,86,4,36115.73,6.85,144456.07
9810,5,2,8029.22,1.05,16057.39
17998,131,3,1756.33,5.68,5263.31
19849,244,5,38703.94,17.69,193502.01
4433,475,4,40680.95,9.51,162714.29
5044,347,1,29861.77,10.19,29851.58
3836,80,3,13820.92,1.86,41460.9
11848,109,5,23631.71,2.71,118155.84
17667,256,1,44389.32,6.97,44382.35
12952,304,4,16239.69,10.47,64948.29
19185,27,5,7722.73,6.98,38606.67
18885,397,1,20119.72,6.14,20113.58
19035,61,3,37981.31,2.89,113941.04
15392,311,2,38223.65,14.1,76433.2
18280,453,5,43578.51,7.83,217884.72
5799,72,2,10657.4,3.34,21311.46
5246,422,2,27992.52,15.03,55970.01
10949,408,5,33872.34,7.14,169354.56
11349,87,4,34550.87,5.7,138197.78
5068,231,1,35109.43,11.69,35097.74
9973,43,5,8615.46,8.61,43068.69
9545,362,4,47757.29,16.85,191012.31
8473,287,1,44969.75,16.85,44952.9
19680,157,2,46567.53,7.14,93127.92
8434,169,2,12660.21,12.18,25308.24
11058,452,5,44414.2,17.37,222053.63
7238,430,1,36910.47,9.98,36900.49
11832,355,1,778.5,1.7,776.8
3996,211,4,32788.38,15.48,131138.04
8731,402,2,24024.91,3.67,48046.15
11123,193,3,23080.1,18.97,69221.33
10219,438,2,785.07,3.94,1566.2
12202,112,3,38498.04,13.31,115480.81
18508,390,5,46978.8,3.82,234890.18
286,336,5,9698.67,5.33,48488.02
17271,475,5,14185.25,7.05,70919.2
18180,268,2,21067.72,15.86,42119.58
16694,311,3,17183.1,9.04,51540.26
14410,475,5,35453.48,17.88,177249.52
4211,287,3,15317.86,6.64,45946.94
19992,123,1,31155.61,2.59,31153.02
18331,39,1,36967.92,12.49,36955.43
13653,54,3,47271.09,0.85,141812.42
9019,217,2,24134.83,11.16,48258.5
863,465,3,43831.29,4.4,131489.47
3143,439,5,48254.42,17.47,241254.63
15114,410,5,22289.07,1.49,111443.86
2766,95,4,24093.57,9.69,96364.59
17375,191,5,45095.87,13.04,225466.31
484,406,3,12186.24,13.61,36545.11
12318,376,2,8363.81,10.71,16716.91
11986,306,2,43641.95,12.64,87271.26
12057,174,1,26949.27,6.04,26943.23
12655,424,2,16897.86,7.03,33788.69
5897,429,4,13642.64,3.48,54567.08
14707,377,2,5818.67,7.53,11629.81
13847,427,2,3930.33,0.06,7860.6
11039,475,3,7272.69,13.77,21804.3
8860,81,2,42197.06,13.24,84380.88
9070,499,1,31644.3,13.42,31630.88
9063,152,2,18345.45,2.57,36688.33
10228,494,4,38430.33,19.21,153702.11
11340,78,4,21208.86,7.94,84827.5
17340,177,3,5000.33,16.27,14984.72
1016,220,4,15914.51,6.39,63651.65
4751,307,3,8709.63,12.78,26116.11
8718,81,2,12739.49,2.87,25476.11
15331,221,3,24532.81,1.47,73596.96
10233,175,4,10820.37,1.48,43280
15082,203,3,18279.28,17.89,54819.95
17550,444,2,10073.68,15.99,20131.37
8308,9,3,37366.77,19.93,112080.38
258,226,5,6215.47,15.6,31061.75
17096,115,5,47953.94,3.97,239765.73
16614,118,2,28227.22,2.04,56452.4
15860,237,2,16850.44,5.94,33694.94
3064,493,4,18789.64,0.58,75157.98
16082,74,5,22735.37,0.56,113676.29
12243,312,3,12090.12,19.76,36250.6
3883,352,1,3556.55,10.66,3545.89
3368,295,3,19265.21,14.21,57781.42
20,381,1,8158.85,9.83,8149.02
6018,16,3,14397.56,15.43,43177.25
10445,370,5,20883.49,15.15,104402.3
3906,435,3,1132.09,16.05,3380.22
3673,498,3,30457.5,5.28,91367.22
13515,487,3,37333.71,2.61,111998.52
4541,422,3,45945.59,19.84,137816.93
7849,379,2,19501.67,1.39,39001.95
11896,318,5,11223.14,13.76,56101.94
11240,420,2,44861.88,10.54,89713.22
3492,271,4,2796.08,0.4,11183.92
2692,179,4,25823.17,0.06,103292.62
17493,125,1,39296.57,7.29,39289.28
6267,244,5,20236.66,2.75,101180.55
9360,22,5,18288.76,17.13,91426.67
16483,43,1,48681.28,11.97,48669.31
13790,412,3,5474.37,12.2,16410.91
9825,119,5,44303.35,0.18,221516.57
3403,43,4,35271.52,18.55,141067.53
14574,385,2,1625.63,15,3236.26
6169,84,2,36599.41,11.82,73187
18906,125,4,38168.67,6.95,152667.73
14388,311,3,20501.27,9.33,61494.48
4312,418,5,18477.35,4.03,92382.72
11280,324,2,46548.91,10,93087.82
13782,295,5,43855.21,16.64,219259.41
14672,284,5,14077.66,6.7,70381.6
16580,364,5,14530.43,5.33,72646.82
9531,161,4,27137.93,7.87,108543.85
3127,467,3,44786.78,12.36,134347.98
17497,415,3,44209.43,4.5,132623.79
6566,148,1,23891.37,18.91,23872.46
15120,445,2,29080.42,14.52,58146.32
11231,21,1,6793.83,2.63,6791.2
14221,431,1,49132.33,16.01,49116.32
8993,333,5,37611.35,10.64,188046.11
3941,22,2,39189.3,16.59,78362.01
9796,324,4,29412.41,16.89,117632.75
240,280,2,42446.01,12.94,84879.08
8039,299,3,41436.47,19.38,124290.03
6651,187,5,45997.8,4.25,229984.75
15436,338,1,40856.78,3.31,40853.47
11512,262,2,29156.7,2.72,58310.68
19900,81,3,37494.95,13.04,112471.81
726,156,3,15238.98,12.34,45704.6
1996,500,5,22500.81,16.38,112487.67
5741,94,3,23607.83,16.28,70807.21
19991,405,3,44628.08,10.59,133873.65
8889,77,4,42927.4,15.62,171693.98
3747,174,4,20785.51,0.46,83141.58
18305,350,5,12674.27,19.58,63351.77
8038,72,4,33927.7,9.08,135701.72
454,209,1,15893.65,1.59,15892.06
9116,110,4,21597.3,19.84,86369.36
7269,89,5,47084.84,13.86,235410.34
6566,101,1,39125.36,7.88,39117.48
8469,314,2,16876.92,16.77,33737.07
1842,31,3,37089.79,11.74,111257.63
1244,325,3,20698.59,8.04,62087.73
19344,177,5,49475.21,10.93,247365.12
17495,326,1,3156.91,5.44,3151.47
15528,66,1,19765.8,4.99,19760.81
11807,168,1,34039.71,18.31,34021.4
4195,223,4,22276.74,13.47,89093.49
7692,214,4,37779.52,6.75,151111.33
17572,423,5,5420.12,10.15,27090.45
6529,241,1,30721.38,3.03,30718.35
2657,153,3,18332.12,4.31,54992.05
7572,120,3,45462.59,19.5,136368.27
19529,476,5,20983.32,4.21,104912.39
392,224,3,39716.7,11.73,119138.37
9317,297,4,37440.35,12.82,149748.58
12520,35,2,42603.1,9.4,85196.8
19348,316,4,1912.63,2.26,7648.26
19694,204,2,18564.31,9.39,37119.23
3305,230,3,48236.72,8.51,144701.65
6425,322,1,38155.02,3.42,38151.6
19777,486,4,7442.3,12.7,29756.5
10716,133,1,38984.12,4.22,38979.9
3853,495,4,15664.24,19.8,62637.16
1200,494,3,7835.33,18.1,23487.89
17976,224,1,38330.08,10.42,38319.66
16950,225,4,37071.42,1.18,148284.5
16154,261,3,46544.82,7.69,139626.77
8817,426,2,10621.42,0.97,21241.87
7478,282,2,42892.37,6.1,85778.64
18077,276,4,10367.73,16.82,41454.1
14744,436,1,47133.61,15.43,47118.18
13526,177,4,34917.56,12.35,139657.89
16047,238,5,45525.12,14.38,227611.22
15592,149,2,2701.99,10.85,5393.13
1978,137,3,24549.2,10.01,73637.59
6844,344,3,47396.07,13.08,142175.13
9289,170,3,35879.81,11.4,107628.03
3380,403,3,40438.89,15.63,121301.04
6796,244,2,31285.02,18.54,62551.5
14976,217,5,1037.45,3.5,5183.75
17886,219,1,12269.09,10.45,12258.64
470,249,5,41261.91,13.22,206296.33
5548,57,5,19165.71,8.37,95820.18
14904,54,5,30337.24,13.74,151672.46
3426,373,3,42312.31,18.22,126918.71
276,141,2,40246.09,19.36,80472.82
7367,146,2,49240.76,6.33,98475.19
1125,382,1,5281.19,1.11,5280.08
16670,392,4,1270.92,15.27,5068.41
4407,47,2,5392.17,7.18,10777.16
17205,25,2,3012.78,9.87,6015.69
13229,289,3,14536.36,2.77,43606.31
152,88,4,9299.99,14.5,37185.46
12853,165,4,35933.92,6.02,143729.66
8741,422,2,21538.8,11.07,43066.53
18204,264,4,42654.64,7.42,170611.14
6747,88,3,5813.97,13.09,17428.82
19381,448,1,39655.96,7.54,39648.42
3066,392,2,14999.79,8.55,29991.03
19040,406,1,8299.91,4.77,8295.14
9369,293,1,39639.23,16.34,39622.89
1040,291,2,35213.31,5.44,70421.18
10749,204,5,7771.17,7.77,38848.08
16740,311,4,27362.11,5.82,109442.62
17501,87,5,46325.51,0.31,231627.24
9750,261,4,10051.08,1.2,40203.12
17549,274,3,34253.34,3.63,102756.39
17408,284,1,12864.7,3.59,12861.11
17417,477,4,902.9,19.08,3592.52
12337,118,3,43645.75,15.11,130922.14
16255,227,4,6069.96,17.55,24262.29
12207,449,1,11874.6,8.05,11866.55
10257,202,4,16136.89,9.15,64538.41
13991,207,4,12398.69,8.72,49586.04
867,82,1,45003.11,14.74,44988.37
5263,287,4,25749.5,2.95,102995.05
15629,88,5,27085.32,11.16,135415.44
18699,450,2,5627.21,3.34,11251.08
11200,313,1,44295.8,8.78,44287.02
9236,257,2,9121.28,3.1,18239.46
15038,299,2,32665.97,4.72,65327.22
1165,251,3,5988.67,0.89,17965.12
9841,321,5,37808.89,10.81,189033.64
402,124,4,37164.89,15.99,148643.57
14741,320,2,3034.31,18.31,6050.31
11851,427,2,11944.47,15.67,23873.27
4212,152,4,42152.16,1.15,168607.49
7060,130,5,3596.03,6.97,17973.18
19913,476,3,21179.32,3.42,63534.54
19993,165,1,46756.32,17.74,46738.58
11847,100,3,33166.84,4.85,99495.67
12496,369,3,19115.44,10.73,57335.59
13299,157,5,2339.64,11.45,11686.75
14706,20,3,5231.3,1.91,15691.99
7804,244,1,6848.31,5.3,6843.01
9927,365,3,38085.73,13.5,114243.69
13629,202,4,35842.74,5.31,143365.65
12667,68,3,27670.33,1.4,83009.59
11590,271,1,27159.37,6.97,27152.4
1959,154,2,20788.06,1.31,41574.81
14022,25,3,13742.37,12.61,41214.5
16438,308,3,23873.97,8.19,71613.72
3391,243,3,47100.37,3.01,141298.1
1020,77,2,10986.73,6.33,21967.13
7449,79,3,36072.43,3.96,108213.33
9072,69,2,31773.33,1,63545.66
15874,146,4,34853.88,0.5,139415.02
2244,120,4,23382.4,15.43,93514.17
14825,216,3,19269.22,13.28,57794.38
17026,277,2,20615.43,16.03,41214.83
1732,187,3,12560.15,17.36,37663.09
5959,62,3,16877.68,18.22,50614.82
10217,429,3,35080.33,13.72,105227.27
5235,63,3,30711.16,13.34,92120.14
1310,220,4,14813.01,2.87,59249.17
7372,81,2,31090.48,4.38,62176.58
1126,181,1,23944.3,9.86,23934.44
10263,122,3,41360.72,13.05,124069.11
5655,361,3,20861.13,4.69,62578.7
16753,148,5,30719.62,2.06,153596.04
14829,316,2,36519.31,16.97,73021.65
16269,76,4,1602.22,9.51,6399.37
19521,264,3,12160.07,18.79,36461.42
15006,176,3,6371.23,2.19,19111.5
3422,319,5,49167.74,17.35,245821.35
14615,33,2,9280.67,10.25,18551.09
735,341,2,13350.23,0.33,26700.13
12206,457,1,2514.26,6.82,2507.44
14561,327,3,44264.22,2.01,132790.65
3052,297,2,9237.12,0.63,18473.61
17889,237,1,31542.63,9.01,31533.62
3658,422,3,15193.91,3.92,45577.81
9741,216,2,28773.17,8.68,57537.66
946,267,1,28113.15,15.81,28097.34
15686,366,4,39244.04,0.67,156975.49
4349,374,5,5950.01,12.16,29737.89
6852,285,4,27460.03,15.34,109824.78
6701,11,4,10017.43,19.76,40049.96
12428,494,4,25282.74,10.11,101120.85
15548,232,2,48635.75,10.87,97260.63
5067,174,5,33454.6,16.81,167256.19
11395,202,4,43410.45,6.58,173635.22
10855,231,2,9145.94,7.45,18284.43
6185,294,3,24906.12,13.01,74705.35
9551,302,5,40764.48,7.04,203815.36
10392,262,5,49566.35,16.66,247815.09
14986,387,4,6617.14,6.7,26461.86
78,74,1,45357.44,6.82,45350.62
17029,82,1,36498.13,12.05,36486.08
2166,211,1,6127.14,3.71,6123.43
17366,443,4,45282.41,16.75,181112.89
494,56,4,7453.47,19.83,29794.05
10957,97,4,37213.78,0.97,148854.15
6732,3,5,22149.34,6.26,110740.44
15297,487,3,10261.35,14.12,30769.93
14303,197,2,10706.21,5.24,21407.18
16142,90,3,37989.2,12.47,113955.13
155,1,4,24224.18,9.08,96887.64
7006,276,1,3994.2,18.78,3975.42
5183,271,5,32350.89,15.08,161739.37
15268,335,4,10962.59,1.41,43848.95
19788,74,5,14300.04,10.37,71489.83
10921,484,4,47204.68,9.39,188809.33
11099,32,1,23759.37,16.99,23742.38
18305,237,5,15630.53,3.68,78148.97
15413,472,2,32442.04,13.35,64870.73
4752,141,5,17053.74,7.84,85260.86
19075,383,1,18261.98,1.56,18260.42
2458,212,4,27508.93,7.56,110028.16
589,68,1,4517.49,18.14,4499.35
15337,352,4,16201.97,5.65,64802.23
15286,176,3,38401.38,19.97,115184.17
2511,412,5,9908.15,19.33,49521.42
10079,217,4,193.66,10.97,763.67
19206,279,5,12287.7,15.16,61423.34
19132,44,4,30748.01,8.88,122983.16
6923,493,2,9637.65,16.23,19259.07
2238,315,3,4492.16,5.28,13471.2
6140,229,1,29634.66,8.86,29625.8
15968,439,5,7067.52,18.39,35319.21
12284,72,5,35882.81,7.13,179406.92
777,258,3,30429.92,12.31,91277.45
11069,416,1,29645.5,4.37,29641.13
10075,292,5,45676.34,14.41,228367.29
19751,415,5,44900.72,6.03,224497.57
2519,418,3,14246.77,3.28,42737.03
13805,119,5,40285.9,7.27,201422.23
19409,462,5,46480.09,11.63,232388.82
7808,89,5,40521.53,3.77,202603.88
11495,66,4,32346.71,19.64,129367.2
19249,185,5,12499.82,17.74,62481.36
14540,376,2,9872.11,13.71,19730.51
9399,210,5,30933,9.4,154655.6
15225,68,1,7845.88,9.59,7836.29
1062,304,5,33458.35,4.28,167287.47
14430,225,2,48634.74,18.63,97250.85
19129,6,1,3388.79,4.15,3384.64
9288,367,3,8694.54,14.81,26068.81
19419,283,1,13495.54,7.19,13488.35
5082,27,2,37286.63,9.03,74564.23
2749,484,4,35740.91,16.72,142946.92
11922,23,5,14953.39,9.16,74757.79
18124,399,5,29386.52,15.67,146916.93
4076,211,3,1079.47,17.71,3220.7
16256,74,2,7477.97,13.09,14942.85
16365,442,5,31120.17,0.72,155600.13
13742,354,4,14847.68,15.25,59375.47
4809,467,3,16624.01,16.51,49855.52
7497,165,2,10906.67,6.31,21807.03
7913,7,4,7737.95,7.17,30944.63
15882,413,2,168.71,2.9,334.52
8831,422,1,35310.12,3.16,35306.96
5448,66,3,20859.15,13.46,62563.99
10116,454,2,42403.75,0.81,84806.69
13128,172,3,9348.74,16.95,28029.27
13782,163,5,26709.95,18.46,133531.29
15890,323,5,48109.34,2.49,240544.21
19607,416,2,13487.47,4.64,26970.3
13457,418,4,43075.91,18.33,172285.31
8080,308,5,18698.05,16.33,93473.92
10861,496,4,22911.01,15.38,91628.66
16576,52,1,49880.07,8.8,49871.27
2321,353,4,47856.98,10.63,191417.29
7153,97,3,46382.59,4.03,139143.74
16388,315,1,40830.79,0.57,40830.22
12966,310,2,49368.41,1.8,98735.02
19411,277,2,21127.46,11.47,42243.45
3278,44,2,38640.17,9.03,77271.31
12352,211,1,27004.14,3.42,27000.72
6942,445,3,17660.31,17.08,52963.85
1814,44,5,11792.39,11.83,58950.12
1279,153,3,7927.32,16.88,23765.08
4274,91,5,27513.71,8.42,137560.13
17090,69,3,39839.35,17.3,119500.75
14809,334,4,22685.14,19.54,90721.02
16314,424,4,9834.88,12.36,39327.16
9474,27,5,15963.99,13.3,79806.65
14723,459,2,26053.73,9.71,52097.75
2958,183,4,28495.83,12.9,113970.42
1155,386,2,25472.2,12.89,50931.51
6279,236,2,34215.99,0.65,68431.33
19244,183,4,6406.04,8.7,25615.46
3421,402,2,9453.02,19.42,18886.62
18508,419,4,18312.92,5.13,73246.55
13458,387,3,17573.04,19.67,52699.45
19045,16,4,5569.5,16.4,22261.6
6115,90,3,10279.24,4.63,30833.09
3596,476,3,7748.99,1.95,23245.02
14596,50,5,18462.63,3.6,92309.55
6951,285,1,8621.02,17.88,8603.14
2908,130,3,39567.87,9.64,118693.97
74,428,1,33912.18,3.28,33908.9
14016,306,1,36900.85,3.28,36897.57
7136,149,5,42724.01,9.86,213610.19
10486,491,3,40096.96,14.98,120275.9
4647,200,1,19340.75,5.92,19334.83
7104,496,4,15963.51,6.65,63847.39
7904,216,1,24171.02,10.7,24160.32
1026,216,5,8994.29,14.41,44957.04
906,124,2,44353.62,15.74,88691.5
9144,354,1,2357.71,0.73,2356.98
6768,64,1,37131.53,17.36,37114.17
5425,17,5,28743.76,1.91,143716.89
19109,212,4,5929.32,16.86,23700.42
19582,76,2,46680.27,1.15,93359.39
637,486,1,30546.06,1.26,30544.8
14442,187,5,7340.81,18.59,36685.46
13293,454,3,48183.33,19.71,144530.28
1410,386,3,22300.09,5.24,66895.03
4920,280,4,32577.67,5.9,130304.78
904,403,2,1278.05,8.48,2547.62
7059,103,3,811.94,5.29,2430.53
19490,348,2,41590.61,5.63,83175.59
3174,208,1,27933.33,19.09,27914.24
4299,377,1,44851.79,9.49,44842.3
6061,394,3,11032.16,18.53,33077.95
17370,402,5,28862.66,13.56,144299.74
3048,472,5,481.07,15.53,2389.82
12257,393,1,23545.02,3.36,23541.66
8196,12,3,27868.8,11.39,83595.01
2952,144,5,14292.73,18.7,71444.95
9551,167,2,17863.45,10.32,35716.58
164,231,3,31762.47,0.44,95286.97
10189,216,3,47221.93,11.09,141654.7
18963,56,1,12006.1,3.31,12002.79
18186,154,3,41082.68,9.25,123238.79
6443,468,4,844.69,16.6,3362.16
9744,140,4,24183.9,8.68,96726.92
18231,478,2,43567.9,12.34,87123.46
9292,128,5,22077.89,16.73,110372.72
9447,412,3,45422.58,1.8,136265.94
3287,403,5,48233.93,11.73,241157.92
1988,359,5,4973.19,14.08,24851.87
503,272,2,13255.35,7.94,26502.76
9191,481,1,2744.67,14.35,2730.32
1776,24,3,12396.01,13.69,37174.34
13993,202,2,21086.37,0.35,42172.39
7699,224,4,19927.86,4.84,79706.6
10447,287,4,5641.09,11.49,22552.87
13984,340,4,15924.22,18.16,63678.72
14886,443,4,6372.37,4.85,25484.63
16664,316,5,8230.85,6.32,41147.93
13219,343,5,17273.5,1.38,86366.12
16063,40,4,27834.28,7.01,111330.11
9214,471,5,34106.9,1.4,170533.1
13957,250,1,337.74,8.56,329.18
5344,310,2,17864.6,16.07,35713.13
17690,485,3,16676.74,19.48,50010.74
12060,11,2,20110.47,16.31,40204.63
17459,206,2,47725.73,17.94,95433.52
11872,275,1,49919.55,9.59,49909.96
6349,80,2,46375.66,19.76,92731.56
1824,350,5,23552.2,5.36,117755.64
5613,36,4,30240.28,8.25,120952.87
6994,13,4,24285.59,11.59,97130.77
11971,288,1,40985.49,9.56,40975.93
14648,192,5,43784.25,10.05,218911.2
16900,27,4,22730.57,0.3,90921.98
17297,114,3,13707.85,8.94,41114.61
6395,60,5,2974.42,15.82,14856.28
1527,445,5,9275.64,16.66,46361.54
11459,474,2,21925.48,12.51,43838.45
7269,436,4,36602.32,7.02,146402.26
16698,21,4,27699.99,0.15,110799.81
14387,136,2,33109.26,15.65,66202.87
4810,221,1,28646.51,2.44,28644.07
2011,135,4,40277.93,19.06,161092.66
2555,291,3,31358.4,2.24,94072.96
11693,330,5,192.66,14.56,948.74
10203,360,3,10526.03,13.13,31564.96
14587,178,3,19591.76,5.08,58770.2
5354,260,5,2484.32,2.17,12419.43
15628,342,5,46351.24,5.06,231751.14
8005,179,3,42659.93,6.19,127973.6
4566,91,1,4274.74,15.7,4259.04
5047,447,5,48699.4,15.49,243481.51
9890,263,5,4216.92,2.12,21082.48
11087,189,1,25460.12,16.35,25443.77
393,368,5,7735.33,11.07,38665.58
12545,493,5,27726.36,15.77,138616.03
14324,196,4,21429.56,16.51,85701.73
11248,61,2,35975.3,14.72,71935.88
461,261,4,33537.87,8.25,134143.23
8246,312,1,35543.88,6.6,35537.28
9041,303,1,46615.31,4.02,46611.29
8367,256,5,4668.98,11.58,23333.32
1019,389,3,42456.83,3.2,127367.29
1199,489,4,758.11,0.47,3031.97
719,225,3,18183.43,16.05,54534.24
6584,265,2,7287.84,3.52,14572.16
5812,160,1,22673.83,19.5,22654.33
10363,484,3,47741.57,15.86,143208.85
16119,304,5,23613.18,15.38,118050.52
19770,51,3,48117.99,1.35,144352.62
15575,7,2,26352.99,6.39,52699.59
16248,376,3,34668.6,9.89,103995.91
10383,376,1,34818.73,19.35,34799.38
19383,204,5,37465.37,16.74,187310.11
15954,76,1,11858.64,18.11,11840.53
5021,59,5,43782.26,10.56,218900.74
16041,427,3,37335.26,1.9,112003.88
8171,310,3,1459.33,7.54,4370.45
3089,278,3,39577.74,12.21,118721.01
16363,463,4,3966.7,9.7,15857.1
5712,161,5,34827.96,14.17,174125.63
4556,171,5,11242.7,4,56209.5
17860,246,1,23986.39,13.07,23973.32
16781,224,2,25532.33,15.86,51048.8
11454,165,5,8642.85,2.19,43212.06
2490,339,2,28719.42,3.36,57435.48
532,341,3,8145.01,7.97,24427.06
18307,276,2,177.9,14.54,341.26
16627,128,2,21404.06,15.16,42792.96
8158,446,5,8999.12,3.55,44992.05
14831,135,4,128.25,4.49,508.51
2008,103,5,448.77,17.49,2226.36
12355,114,4,27741.89,3.56,110964
4559,330,2,49092.28,13.35,98171.21
9026,265,3,10678.22,18.81,32015.85
456,466,1,20306.83,14.65,20292.18
15425,445,1,47677.53,10.78,47666.75
7076,41,3,26808.51,11.36,80414.17
4976,221,5,48458.11,7.71,242282.84
10961,328,4,18468.63,14.62,73859.9
1220,368,3,37417.52,17.1,112235.46
9353,16,4,13669.39,19.06,54658.5
11146,327,3,21540.51,4.26,64617.27
8780,53,4,43399.89,11.58,173587.98
14225,500,1,29400.32,9.54,29390.78
6748,197,2,16757.51,16.26,33498.76
2715,135,3,25423.15,10.63,76258.82
9071,13,2,34609.69,2.76,69216.62
19295,321,2,14937.62,11.12,29864.12
1086,192,4,30759.78,6.5,123032.62
11209,377,3,30101.77,17.06,90288.25
19663,267,4,39914.98,17.88,159642.04
13759,296,5,15043.04,10.75,75204.45
6494,286,3,38891.06,14.32,116658.86
5050,202,4,49282.55,3.58,197126.62
16388,476,4,12203.88,5.18,48810.34
3484,125,2,44768.56,8.41,89528.71
13866,294,5,3304.77,7.49,16516.36
17536,248,4,8475.54,11.3,33890.86
1808,273,5,13176.67,8.31,65875.04
6938,472,2,32930.04,17.28,65842.8
5545,205,4,32155.81,16.27,128606.97
17948,158,4,14118.46,16.86,56456.98
7247,476,2,37749.51,0,75499.02
17686,499,5,7649.15,18.82,38226.93
6202,230,4,36332.52,2.06,145328.02
860,129,1,14398.97,8.73,14390.24
18025,251,5,36835.58,17.77,184160.13
6187,307,5,22998.21,5.95,114985.1
16684,186,3,11828.44,10.51,35474.81
6284,485,2,6656.89,0.41,13313.37
3094,69,1,2944,12.55,2931.45
11427,383,5,49905.96,10.25,249519.55
10752,383,5,42075.74,13.52,210365.18
5914,414,2,20973.34,0.47,41946.21
1904,70,1,25552.5,18.15,25534.35
12723,276,4,33704.25,9.44,134807.56
14975,273,4,21120.44,16.73,84465.03
2422,490,3,43837.19,18,131493.57
420,412,1,35676.49,2.7,35673.79
15538,400,3,6304.89,16.69,18897.98
8297,80,5,49975,3.27,249871.73
7176,376,2,34035.36,0.37,68070.35
12579,437,1,20308.02,12.45,20295.57
4578,4,1,33424.33,10.11,33414.22
18564,429,4,34550.83,18.02,138185.3
10843,183,2,13497.43,7.37,26987.49
1019,201,3,44219.69,17.89,132641.18
18951,336,5,3600.12,7.12,17993.48
11316,483,2,17544.17,6.29,35082.05
837,296,3,5171.63,19.41,15495.48
11170,23,5,9470.28,15.08,47336.32
9276,413,3,22043.02,10.17,66118.89
6568,39,5,21615.6,9.08,108068.92
12064,474,4,48432.14,18.12,193710.44
13260,480,1,13757.55,9.87,13747.68
7482,79,1,21887.44,16.78,21870.66
1915,217,5,30641.47,11.86,153195.49
19336,200,2,40746.15,16.59,81475.71
19248,95,5,39929.34,19.14,199627.56
8543,87,2,27989.51,19.79,55959.23
10259,264,5,32544.33,10.1,162711.55
17782,497,1,14771.48,12.8,14758.68
13832,492,1,34776.72,3.97,34772.75
6505,193,1,49947.7,6.76,49940.94
6960,246,4,38838.13,0.04,155352.48
16830,202,3,41381.81,18.73,124126.7
13912,383,5,28216.11,1.22,141079.33
17414,173,3,38391.15,12.42,115161.03
3932,409,1,40493.84,19.17,40474.67
11784,196,5,22534.79,12.94,112661.01
5473,11,4,11193.81,12.32,44762.92
9937,80,4,42590.12,17.53,170342.95
19173,368,1,22212.11,5.6,22206.51
519,218,3,19681.99,3.36,59042.61
3404,359,4,2797.02,13.93,11174.15
6633,278,5,41835.82,5.87,209173.23
10857,88,4,16228.61,12.66,64901.78
8961,409,1,18545.39,1,18544.39
8891,241,2,44768.44,9.74,89527.14
15902,478,2,5186.37,8.34,10364.4
13035,235,4,8838.92,10.38,35345.3
262,12,1,23753.18,17.08,23736.1
8544,253,4,31482.67,7.57,125923.11
7472,363,4,37433.66,7.93,149726.71
13838,357,4,39418.79,2.66,157672.5
4361,250,4,2539.37,9.75,10147.73
16131,299,2,25851.7,6.6,51696.8
12594,275,5,36048.17,0.86,180239.99
10707,20,4,9170.59,12.21,36670.15
17231,295,3,44234.27,5.72,132697.09
4047,421,5,23243.22,3.94,116212.16
13161,36,3,21669.86,6.42,65003.16
11185,329,3,40356.33,2.36,121066.63
5202,311,3,10546.95,9.67,31631.18
8233,318,3,46080.97,5.96,138236.95
3510,489,5,23661.75,7.09,118301.66
4606,198,1,32637.73,8.35,32629.38
10960,383,3,45715.97,17.26,137130.65
6491,390,4,42562.64,19.46,170231.1
13724,200,2,49276.49,8.47,98544.51
3591,418,2,14703.67,3.18,29404.16
15251,93,5,22772.96,17.62,113847.18
5219,258,5,8368.9,14.21,41830.29
784,446,5,46315.58,2.57,231575.33
6661,277,4,20421.67,14.43,81672.25
9658,461,1,40278.53,16.39,40262.14
4443,160,2,49756.25,13.71,99498.79
13189,137,3,8800.74,12.73,26389.49
15638,193,4,31875.87,4.14,127499.34
11899,390,4,42190.4,2.85,168758.75
11980,133,3,18050.34,6.44,54144.58
18614,492,3,44990.32,4.31,134966.65
18147,313,2,15190.92,3.95,30377.89
188,191,5,24517.58,11.91,122575.99
16936,5,3,18814.84,18.86,56425.66
18505,163,3,37614.98,15.17,112829.77
11227,436,1,39717.31,5.25,39712.06
725,140,1,18247.65,10.43,18237.22
10505,332,5,47613.77,4.79,238064.06
12771,213,1,11589.24,4.97,11584.27
110,173,4,44404.11,3.91,177612.53
17142,331,2,8438.59,5.47,16871.71
9941,280,5,5008.44,5.26,25036.94
9983,188,1,356.65,1.8,354.85
14945,86,1,35561.68,14.22,35547.46
3763,53,3,20665.44,13.92,61982.4
15833,292,1,12953.15,12.59,12940.56
408,43,3,35156.64,13.69,105456.23
12684,296,1,10887.12,13.78,10873.34
3141,56,5,11078.44,6.65,55385.55
11616,194,3,41106.72,3.29,123316.87
6052,466,2,22080.65,13.4,44147.9
9198,433,2,17758.15,18.08,35498.22
4958,383,3,10392.83,1.78,31176.71
6832,284,3,1979.4,6.27,5931.93
14003,418,5,43361,15.49,216789.51
1663,241,3,16938.12,19.1,50795.26
11131,276,1,33531.24,16.85,33514.39
13420,233,2,19166.51,4.28,38328.74
1474,202,2,43422.8,16.85,86828.75
5325,317,2,29409.43,1.66,58817.2
10513,314,1,28485.67,9.13,28476.54
5223,289,2,15935.02,0.33,31869.71
8360,83,5,10838.53,4.47,54188.18
17594,76,3,15806.77,16.45,47403.86
6692,490,2,18550.28,19.78,37080.78
