Order_ID,Product_ID,Return_Date,Return_Reason,Refund_Amount,Return_Status
6348,165,2025-11-07,Damaged product,3155.68,Approved
9494,418,2026-03-01,Late delivery,1394.48,Completed
15725,255,2026-07-09,Defective item,14795.79,Completed
5392,65,2025-06-06,Product not as described,24691.08,Requested
19808,419,2025-10-08,Defective item,4409.91,Approved
8094,487,2026-04-09,Defective item,4105.17,Completed
7600,61,2024-08-30,Damaged product,9972.24,Completed
16941,17,2025-04-29,Damaged product,15938.19,Approved
5581,150,2026-04-19,Product not as described,1663.24,Requested
19540,351,2026-01-27,Damaged product,6747.56,Completed
11221,200,2026-05-20,Changed mind,3181.21,Completed
2022,378,2025-03-19,Quality issue,1746.65,Completed
15387,153,2026-05-05,Wrong item delivered,3031.31,Completed
13986,386,2024-11-28,Wrong item delivered,19529.11,Completed
8266,294,2026-04-17,Wrong item delivered,11125.38,Completed
8497,372,2026-01-28,Size mismatch,23846.67,Rejected
3613,293,2026-02-23,Product not as described,932.66,Rejected
9416,384,2026-06-28,Changed mind,9893.11,Completed
3656,333,2025-10-20,Quality issue,23234.48,Completed
11036,264,2025-08-18,Changed mind,15324.5,Completed
6875,482,2025-08-13,Product not as described,21605.9,Completed
2439,288,2024-09-21,Product not as described,9055.9,Completed
14702,433,2025-11-28,Size mismatch,21897.96,Completed
2023,397,2024-09-18,Wrong item delivered,2503.24,Rejected
15686,146,2026-03-26,Quality issue,1357.6,Approved
16184,276,2025-09-11,Late delivery,9486.89,Requested
11553,128,2024-09-18,Size mismatch,7572.78,Completed
17073,318,2026-03-30,Size mismatch,16368.73,Completed
1454,351,2026-06-14,Late delivery,20107.11,Completed
7018,123,2024-11-25,Wrong item delivered,11663.87,Approved
4105,76,2026-06-15,Late delivery,17131.07,Completed
9859,282,2026-02-22,Late delivery,6335.18,Requested
2541,434,2026-01-13,Wrong item delivered,21302.37,Completed
1005,230,2024-09-10,Defective item,9653.98,Completed
19439,304,2025-08-10,Size mismatch,13085.98,Completed
891,202,2026-01-15,Product not as described,8225.49,Completed
7227,252,2025-07-05,Defective item,11819.96,Requested
19236,16,2025-06-15,Size mismatch,2680.42,Requested
12924,304,2025-08-30,Defective item,18292.94,Requested
13504,301,2024-08-16,Size mismatch,13717.38,Completed
1136,224,2025-10-31,Defective item,9243.76,Approved
10370,471,2025-12-19,Product not as described,17980.7,Completed
8423,19,2024-09-21,Damaged product,19922.26,Completed
16680,209,2024-08-25,Wrong item delivered,23995.98,Approved
19853,397,2025-12-28,Size mismatch,7745.84,Completed
15077,88,2025-02-23,Late delivery,17144.7,Completed
1743,48,2025-12-22,Defective item,24980.63,Completed
11769,433,2025-02-23,Size mismatch,17355.69,Completed
18122,451,2025-10-17,Quality issue,5473.57,Approved
5051,355,2026-01-05,Product not as described,1825.96,Completed
14952,382,2024-11-04,Quality issue,1842.85,Completed
17320,476,2025-08-18,Quality issue,15323.62,Completed
17258,346,2026-05-12,Wrong item delivered,10604.75,Approved
13033,474,2026-03-28,Late delivery,2320.14,Completed
17993,296,2025-11-29,Quality issue,17675.22,Requested
5075,407,2025-05-20,Late delivery,1880.72,Approved
17419,76,2025-12-02,Changed mind,2488.07,Completed
14347,227,2025-06-04,Size mismatch,3633.54,Completed
581,49,2024-12-29,Late delivery,23055.16,Completed
10326,331,2025-04-26,Product not as described,13734.19,Completed
7478,126,2025-11-08,Damaged product,11066.05,Completed
11147,488,2025-04-21,Product not as described,7812.54,Completed
16663,108,2026-07-01,Changed mind,24760.82,Completed
15677,23,2025-04-19,Changed mind,3638.36,Approved
449,304,2025-11-09,Product not as described,1259.32,Completed
2621,188,2024-12-14,Changed mind,4869.43,Completed
6117,84,2025-04-20,Size mismatch,8641.87,Completed
877,274,2025-10-09,Changed mind,3677.67,Completed
12455,260,2025-12-24,Late delivery,7069.94,Completed
18170,361,2025-10-07,Late delivery,2817.24,Completed
7248,299,2026-05-15,Product not as described,4603.36,Completed
8184,286,2025-02-02,Wrong item delivered,21560.59,Requested
820,498,2026-05-02,Product not as described,5961.51,Approved
4982,432,2026-04-17,Damaged product,20622.59,Approved
14095,69,2026-03-13,Wrong item delivered,22881.66,Completed
3997,105,2025-08-12,Late delivery,5326.68,Completed
1966,15,2025-10-27,Product not as described,15062.48,Rejected
12694,84,2025-07-17,Quality issue,1146.96,Rejected
1532,491,2025-04-25,Product not as described,1828.26,Completed
5160,327,2025-12-03,Size mismatch,20217.82,Requested
10387,124,2024-12-05,Damaged product,13050.08,Rejected
2560,397,2025-08-16,Defective item,10907.68,Completed
13158,92,2025-07-25,Size mismatch,20636.91,Completed
10417,193,2025-09-08,Product not as described,23072.96,Completed
8154,491,2025-11-04,Wrong item delivered,13133.67,Approved
15415,459,2026-04-20,Damaged product,23502.61,Completed
12914,500,2025-12-27,Defective item,18986.6,Rejected
7840,191,2026-01-07,Wrong item delivered,16922.17,Approved
17551,302,2024-12-28,Late delivery,11603.1,Approved
3780,414,2025-11-21,Size mismatch,15380.37,Approved
8246,329,2025-04-05,Changed mind,471.4,Requested
7883,162,2026-04-22,Damaged product,12866.22,Completed
4232,137,2026-05-22,Size mismatch,21212.17,Completed
448,26,2025-12-04,Late delivery,11129.82,Completed
13342,309,2024-12-04,Changed mind,17133.33,Completed
1008,462,2025-06-24,Defective item,7839.99,Approved
7485,472,2026-03-16,Product not as described,22301.51,Completed
5693,410,2025-02-27,Defective item,14822.17,Completed
14150,19,2025-09-10,Size mismatch,13759.72,Completed
11463,440,2025-05-19,Late delivery,8021.18,Rejected
5089,474,2025-10-31,Wrong item delivered,6227.63,Completed
1584,73,2024-09-12,Size mismatch,2860.43,Completed
16059,344,2026-02-18,Late delivery,17982.27,Completed
14751,482,2025-07-05,Size mismatch,1366.73,Completed
7978,141,2025-10-30,Changed mind,1545.2,Completed
16719,458,2025-09-06,Size mismatch,1594.56,Approved
2963,208,2024-08-30,Quality issue,17371.81,Completed
9515,441,2025-03-22,Damaged product,5298.31,Completed
3610,457,2025-05-05,Late delivery,23051.77,Rejected
17317,160,2026-04-21,Wrong item delivered,15575.17,Approved
7067,356,2024-07-18,Defective item,19516.58,Completed
9341,202,2025-02-09,Late delivery,11009.77,Rejected
8852,144,2025-10-07,Wrong item delivered,1941.76,Completed
15199,499,2025-11-15,Late delivery,24557.99,Completed
1592,392,2026-02-17,Product not as described,7849.98,Approved
5179,172,2024-12-23,Changed mind,5143.97,Completed
1177,270,2025-03-13,Size mismatch,11827.13,Approved
5750,36,2026-05-06,Defective item,2110.34,Completed
5178,229,2025-09-23,Wrong item delivered,7934.29,Requested
508,453,2024-08-02,Late delivery,4212.19,Requested
823,466,2025-06-13,Wrong item delivered,9566,Completed
1375,480,2025-11-17,Size mismatch,13576.71,Completed
5116,136,2024-12-15,Damaged product,4686.93,Completed
7657,278,2024-12-01,Product not as described,17188.41,Completed
13548,81,2025-07-15,Defective item,22557.23,Completed
15488,395,2025-12-30,Quality issue,8317.14,Completed
18759,349,2025-12-31,Damaged product,14014.79,Completed
8340,149,2024-08-02,Changed mind,7718.81,Approved
18585,193,2026-04-28,Product not as described,11292.49,Completed
8436,382,2024-12-27,Damaged product,10959.46,Completed
11502,89,2025-01-09,Late delivery,24258.12,Completed
486,464,2024-08-30,Quality issue,16286.66,Completed
11848,102,2025-02-12,Defective item,20736.92,Completed
9874,118,2026-06-10,Defective item,15502.89,Approved
17008,36,2026-03-05,Late delivery,14624.37,Completed
3828,124,2026-04-09,Product not as described,16043.82,Completed
5033,108,2024-12-06,Late delivery,331.65,Completed
17591,362,2025-01-11,Wrong item delivered,2837.27,Requested
7077,365,2025-01-29,Damaged product,19842.22,Requested
11313,211,2025-07-23,Product not as described,6670.25,Completed
5497,442,2025-12-25,Product not as described,13889.15,Approved
10887,58,2025-09-21,Product not as described,769.97,Rejected
7773,248,2025-08-02,Size mismatch,13976.91,Rejected
13792,11,2024-12-20,Quality issue,5440.87,Approved
6312,321,2026-04-17,Quality issue,8719.32,Completed
14498,1,2024-11-22,Changed mind,13164.15,Rejected
729,375,2026-06-26,Defective item,4456.26,Rejected
5845,345,2025-01-15,Wrong item delivered,11167.4,Approved
14432,114,2025-06-10,Wrong item delivered,15201.85,Completed
6792,329,2025-05-08,Wrong item delivered,8027.54,Rejected
11861,441,2025-07-26,Product not as described,6911.73,Rejected
16748,294,2026-04-27,Defective item,12797.14,Completed
9144,288,2025-01-23,Product not as described,3561.53,Rejected
18770,94,2025-11-23,Changed mind,6401.02,Approved
15849,313,2025-01-17,Product not as described,18000.14,Approved
17390,115,2026-04-27,Damaged product,7657.95,Approved
18594,323,2024-09-23,Size mismatch,4727.35,Completed
9203,355,2024-07-28,Damaged product,6548.53,Completed
10236,339,2025-07-30,Quality issue,12378.21,Completed
687,233,2026-03-27,Size mismatch,11875.22,Completed
12826,177,2026-06-16,Defective item,12081.13,Approved
2516,211,2025-12-13,Damaged product,16169.79,Approved
19214,97,2026-04-09,Late delivery,4141.03,Approved
16278,221,2025-06-18,Damaged product,22533.05,Completed
861,202,2026-05-29,Quality issue,21815.14,Completed
6102,36,2026-07-01,Damaged product,7559.19,Completed
13465,491,2025-12-15,Size mismatch,15969.15,Completed
9604,397,2024-12-18,Damaged product,18208.66,Approved
1237,372,2025-11-19,Defective item,12875.71,Completed
16615,39,2026-05-03,Quality issue,1769.53,Rejected
10138,237,2025-01-03,Late delivery,14056.2,Completed
4940,180,2024-12-27,Product not as described,23334.03,Completed
1425,306,2025-08-28,Wrong item delivered,9318.56,Completed
5572,403,2025-01-12,Defective item,19052.94,Approved
2074,267,2024-08-28,Size mismatch,24522.8,Completed
1059,373,2025-02-12,Late delivery,14261.5,Completed
4664,462,2025-01-10,Defective item,17863.51,Approved
18869,320,2025-11-20,Late delivery,23616.77,Completed
9984,139,2024-08-08,Late delivery,2926.82,Approved
156,50,2025-04-18,Wrong item delivered,15026.97,Completed
5472,454,2024-10-11,Damaged product,22767.39,Requested
2903,198,2025-03-23,Late delivery,15221.76,Completed
12017,490,2024-12-30,Quality issue,16585.15,Completed
7584,79,2026-02-05,Size mismatch,9864.33,Approved
7184,239,2026-01-13,Quality issue,21955.38,Approved
12592,37,2025-05-31,Quality issue,16063.48,Requested
4445,333,2025-12-21,Quality issue,20226.04,Requested
12494,39,2025-07-12,Quality issue,17794.7,Completed
4212,248,2025-09-19,Wrong item delivered,657.27,Completed
11279,230,2025-11-29,Defective item,24495.06,Completed
16679,380,2026-03-05,Quality issue,14668.41,Approved
14222,389,2026-04-29,Late delivery,9802.32,Completed
6597,217,2025-06-29,Late delivery,1170.9,Completed
5262,255,2025-01-06,Quality issue,12110.68,Completed
18863,55,2025-08-06,Wrong item delivered,4557.94,Rejected
18725,305,2026-03-22,Defective item,3804.36,Rejected
12062,311,2025-01-25,Wrong item delivered,6254.97,Requested
11462,259,2025-03-29,Size mismatch,8577.71,Approved
14791,242,2025-03-18,Damaged product,16309.35,Requested
3067,274,2026-02-01,Wrong item delivered,19112.69,Completed
6543,243,2025-11-25,Wrong item delivered,8397.74,Completed
18810,183,2024-08-20,Late delivery,21637.97,Approved
14542,437,2025-11-26,Quality issue,5174.95,Completed
18740,114,2025-03-31,Wrong item delivered,14525.02,Approved
12784,342,2026-04-19,Wrong item delivered,16486.9,Completed
12945,337,2026-02-18,Changed mind,17845.18,Completed
8912,45,2025-11-19,Defective item,20465.9,Completed
5763,305,2024-09-10,Product not as described,2209.35,Requested
8252,280,2026-05-03,Defective item,20315.74,Completed
4449,436,2025-07-08,Quality issue,347.62,Completed
10218,353,2026-02-23,Changed mind,20213.11,Completed
15043,12,2024-11-20,Damaged product,16291.35,Completed
5251,79,2026-06-02,Product not as described,17853.79,Approved
16645,218,2024-09-27,Damaged product,7611.53,Completed
1830,199,2024-11-17,Product not as described,8975.76,Completed
3062,257,2025-08-14,Damaged product,1518.45,Completed
16514,200,2024-11-23,Damaged product,1659.45,Approved
1214,357,2024-08-25,Size mismatch,14941.09,Rejected
13926,47,2026-05-13,Product not as described,415.75,Completed
16582,123,2025-09-07,Quality issue,24477.23,Approved
1883,349,2026-06-13,Product not as described,685.62,Completed
9580,79,2026-06-18,Damaged product,4205.34,Completed
4676,448,2026-01-02,Damaged product,23440.27,Approved
1117,348,2025-01-16,Damaged product,8589.76,Approved
17647,13,2024-09-25,Quality issue,790.27,Approved
2442,90,2026-05-12,Wrong item delivered,6676.4,Completed
8377,174,2025-07-01,Product not as described,2693.51,Completed
14159,205,2024-10-26,Product not as described,7444.14,Completed
6078,27,2025-04-30,Wrong item delivered,13559.65,Approved
4537,398,2025-08-20,Product not as described,9292.1,Completed
11826,286,2024-07-31,Quality issue,23624.53,Completed
3708,8,2025-09-06,Quality issue,3250.72,Requested
19409,207,2025-02-08,Late delivery,20464.09,Approved
16958,415,2024-08-04,Size mismatch,1865.88,Approved
17574,95,2025-05-08,Changed mind,20769.87,Completed
18242,355,2025-01-18,Product not as described,10299.14,Completed
648,32,2024-10-31,Size mismatch,14581.41,Completed
16610,451,2024-12-22,Wrong item delivered,5815.8,Completed
12732,323,2026-05-10,Quality issue,7984.91,Completed
5521,166,2026-02-23,Size mismatch,18996.71,Requested
6471,500,2025-07-22,Quality issue,10089.68,Completed
5917,379,2025-03-30,Defective item,5535.19,Completed
7979,151,2024-09-19,Wrong item delivered,13568.32,Approved
336,342,2024-08-20,Defective item,3625.06,Completed
3634,153,2025-01-21,Size mismatch,15957.11,Completed
9236,70,2025-03-03,Wrong item delivered,2600.69,Completed
9674,472,2026-02-16,Defective item,17822.6,Completed
11535,427,2025-09-28,Wrong item delivered,4527.34,Approved
19534,198,2026-06-17,Changed mind,12478.64,Completed
10042,180,2025-06-16,Damaged product,14915.32,Completed
8515,407,2026-07-02,Product not as described,11132.24,Completed
14973,280,2026-05-15,Damaged product,7656.14,Completed
16419,369,2025-04-03,Product not as described,2642.38,Completed
9204,468,2026-07-02,Product not as described,7891.15,Completed
10399,457,2024-09-05,Late delivery,698.95,Completed
16367,202,2024-08-21,Product not as described,619.18,Completed
164,161,2025-03-13,Damaged product,19870.71,Completed
6466,199,2024-08-14,Size mismatch,4838.03,Approved
2056,148,2026-03-09,Quality issue,10335.74,Completed
19580,471,2025-11-25,Defective item,5743.88,Requested
2038,216,2025-10-10,Damaged product,13864.66,Completed
2164,196,2024-10-17,Wrong item delivered,4131.01,Approved
9123,317,2025-10-29,Late delivery,17166.59,Approved
17830,451,2024-12-06,Changed mind,13003.36,Rejected
11146,56,2025-01-30,Changed mind,17862.2,Requested
91,86,2025-11-26,Product not as described,2316.27,Approved
6250,469,2024-09-16,Product not as described,7387.88,Completed
19960,240,2026-02-02,Product not as described,1935.86,Approved
18239,229,2026-03-04,Size mismatch,18836.37,Completed
143,477,2025-06-08,Wrong item delivered,7154.62,Approved
3020,473,2025-05-05,Wrong item delivered,16218.66,Completed
15604,112,2025-06-17,Wrong item delivered,1773.01,Completed
7055,80,2024-09-06,Quality issue,9252.7,Completed
5517,309,2025-05-22,Quality issue,17603.22,Completed
17534,447,2025-11-04,Product not as described,8681.46,Completed
13419,91,2026-06-15,Damaged product,8579.92,Rejected
16916,134,2026-04-25,Defective item,6952.63,Completed
388,480,2025-10-29,Defective item,4227.27,Completed
18590,463,2026-04-01,Damaged product,8173.91,Completed
13006,478,2024-10-22,Late delivery,9683.01,Completed
1404,118,2024-11-24,Quality issue,10261.23,Approved
14883,111,2025-05-21,Size mismatch,22750.15,Approved
12384,147,2025-07-07,Product not as described,19248.05,Rejected
12846,82,2026-05-26,Product not as described,17337.6,Completed
19441,354,2026-02-28,Quality issue,13859.37,Completed
11244,210,2024-09-18,Product not as described,24958.4,Completed
8099,21,2025-11-15,Late delivery,3799.36,Rejected
16006,414,2026-04-30,Defective item,24466.98,Approved
17744,219,2025-11-11,Defective item,2340.49,Completed
6170,421,2026-05-21,Size mismatch,5197.89,Requested
10825,221,2025-12-11,Late delivery,24085.18,Approved
8323,210,2025-10-01,Changed mind,13661.21,Rejected
5987,133,2024-09-28,Product not as described,11800.96,Completed
9846,467,2025-07-26,Damaged product,4400.06,Completed
10483,151,2026-02-02,Product not as described,6946.62,Completed
17447,315,2025-01-24,Quality issue,4391.21,Completed
8233,258,2026-02-12,Damaged product,23164.97,Completed
4484,199,2026-01-25,Late delivery,20960.96,Completed
3539,424,2024-11-13,Product not as described,4852.38,Completed
12935,242,2026-05-11,Defective item,5730.34,Completed
11500,439,2026-01-21,Damaged product,10600.55,Completed
12578,306,2025-04-27,Wrong item delivered,17814.14,Completed
4030,227,2025-09-15,Changed mind,2639.01,Completed
3908,93,2026-06-05,Quality issue,3706.19,Completed
12139,326,2025-07-20,Defective item,15538.7,Completed
18496,207,2024-11-16,Product not as described,20951.89,Approved
1242,119,2026-04-17,Defective item,8056.4,Approved
4854,147,2025-12-02,Late delivery,4163,Completed
6911,293,2025-02-09,Quality issue,4334.41,Requested
2698,337,2024-11-22,Wrong item delivered,23499.8,Completed
11287,97,2025-03-31,Size mismatch,19039.25,Completed
564,72,2026-02-10,Damaged product,7564.71,Completed
9501,290,2025-08-22,Size mismatch,18219.9,Requested
14701,150,2024-08-21,Changed mind,11035.49,Completed
13322,234,2026-04-29,Size mismatch,18557.29,Approved
19207,274,2025-09-04,Changed mind,14920.04,Completed
3728,80,2025-08-04,Late delivery,23269.13,Completed
12883,62,2024-09-02,Damaged product,15567.93,Completed
3988,430,2025-01-07,Defective item,21737.12,Rejected
16089,256,2025-07-05,Size mismatch,13544.5,Completed
400,320,2024-07-21,Quality issue,9562.34,Completed
12408,267,2025-02-08,Product not as described,16421.82,Approved
9050,112,2025-12-12,Late delivery,5942.71,Requested
389,127,2024-11-03,Damaged product,22738.39,Completed
10269,390,2025-07-30,Wrong item delivered,5094.79,Completed
2892,193,2025-01-13,Size mismatch,5480.96,Requested
7445,14,2025-05-23,Quality issue,24198.31,Completed
11674,156,2025-04-09,Product not as described,6875.32,Approved
8522,336,2025-07-27,Damaged product,23808.25,Completed
4558,342,2025-02-20,Wrong item delivered,14805.66,Rejected
10363,448,2025-08-24,Product not as described,6883.04,Completed
9532,18,2026-02-12,Defective item,1799.21,Completed
7845,421,2025-03-03,Late delivery,19875.18,Completed
2152,366,2025-07-02,Wrong item delivered,7249.96,Approved
17722,455,2024-12-04,Quality issue,1597.11,Rejected
637,235,2024-09-08,Quality issue,6685.63,Approved
10953,193,2025-02-13,Changed mind,18465.68,Rejected
14125,430,2025-02-27,Quality issue,20154.79,Completed
6915,480,2024-09-19,Late delivery,6599.69,Completed
1462,245,2026-01-09,Changed mind,4119.02,Rejected
14866,471,2024-12-23,Product not as described,14240.82,Approved
16226,331,2025-11-22,Late delivery,5909.92,Requested
11246,56,2024-07-25,Quality issue,10023.28,Requested
18146,280,2025-05-20,Product not as described,16290.58,Approved
7005,78,2026-01-20,Changed mind,10949.21,Completed
1909,439,2026-05-05,Product not as described,12819.56,Completed
14245,7,2026-05-21,Size mismatch,295.67,Rejected
9365,310,2024-10-20,Quality issue,15591.51,Rejected
2038,455,2024-08-30,Product not as described,9074.55,Completed
10791,469,2025-05-21,Defective item,9339.73,Completed
189,7,2025-10-22,Size mismatch,15381.6,Completed
7349,17,2026-07-05,Product not as described,15001.29,Completed
5010,254,2026-06-03,Changed mind,8259.92,Completed
16110,182,2025-11-13,Changed mind,193.16,Completed
13401,109,2025-05-13,Damaged product,5040.12,Completed
5172,463,2025-03-17,Product not as described,17442.6,Completed
19468,108,2025-06-29,Damaged product,19842.52,Completed
16031,420,2025-11-09,Damaged product,6773.44,Completed
2144,253,2025-04-30,Defective item,19381.91,Approved
13338,181,2025-09-10,Late delivery,18935,Completed
19549,222,2024-11-26,Changed mind,12514.22,Completed
13899,426,2025-10-18,Defective item,18969.23,Requested
3166,432,2026-01-15,Wrong item delivered,16710.05,Approved
18018,267,2024-10-19,Product not as described,16198.85,Approved
11340,241,2026-01-08,Wrong item delivered,2025.1,Completed
10737,96,2025-04-06,Wrong item delivered,5631.88,Rejected
12272,431,2026-04-19,Defective item,20736.09,Completed
4613,48,2026-04-24,Size mismatch,8385.53,Completed
2958,206,2026-05-25,Changed mind,19697.74,Completed
58,236,2024-10-09,Late delivery,6864.72,Completed
4217,258,2025-10-25,Late delivery,24786.44,Completed
11286,330,2026-02-26,Quality issue,12162.19,Completed
5856,292,2025-05-02,Size mismatch,16299.19,Completed
12604,345,2025-02-06,Defective item,10326.76,Completed
4585,214,2024-11-30,Quality issue,10732.04,Requested
19160,441,2025-04-04,Wrong item delivered,5007.48,Completed
7620,427,2025-06-23,Defective item,12484.19,Completed
15903,315,2024-09-05,Changed mind,7425.28,Rejected
15070,249,2025-05-27,Late delivery,15938.91,Rejected
19479,10,2025-04-06,Wrong item delivered,196.33,Completed
17391,223,2025-09-17,Product not as described,12048.78,Approved
15695,273,2025-09-21,Late delivery,23220.77,Rejected
2964,150,2025-05-13,Size mismatch,20117.65,Approved
19479,339,2025-12-13,Size mismatch,9136.41,Completed
9622,163,2025-01-09,Changed mind,1215.55,Completed
2325,381,2024-09-23,Quality issue,23242.22,Approved
2910,436,2024-12-10,Wrong item delivered,979.76,Completed
3959,87,2024-12-11,Damaged product,13066.29,Approved
12934,425,2025-09-13,Damaged product,11313.05,Completed
1250,450,2025-03-14,Quality issue,795.44,Approved
12431,238,2024-10-06,Size mismatch,17080.29,Approved
1502,500,2025-04-23,Damaged product,7827.24,Rejected
5034,362,2026-01-10,Quality issue,11338.74,Completed
15022,239,2025-10-07,Changed mind,3557.36,Completed
13595,500,2025-06-30,Product not as described,12059.57,Completed
10033,289,2025-04-03,Defective item,12182.55,Completed
15417,171,2025-06-20,Size mismatch,4411.13,Completed
10476,235,2024-12-14,Defective item,23512.9,Completed
16322,51,2025-07-03,Damaged product,24046.2,Approved
4450,57,2025-05-15,Wrong item delivered,13410.54,Rejected
3776,424,2025-02-10,Quality issue,5452.81,Completed
1185,147,2026-04-26,Wrong item delivered,14396.21,Completed
19059,201,2025-06-13,Product not as described,7013.29,Approved
7509,83,2025-03-21,Wrong item delivered,3757.5,Requested
18067,446,2026-05-03,Changed mind,4473.43,Completed
16032,324,2026-04-21,Defective item,9302.57,Approved
19262,30,2025-08-01,Late delivery,1283.34,Completed
18619,21,2024-11-19,Defective item,4189.98,Rejected
12658,456,2025-03-03,Product not as described,9789.48,Completed
3883,71,2026-05-18,Damaged product,21356.32,Requested
4794,409,2026-04-15,Late delivery,1882.17,Completed
16862,414,2025-12-04,Defective item,19735.89,Completed
2606,452,2025-01-06,Defective item,24359.5,Completed
17316,53,2025-10-17,Product not as described,16202.99,Approved
15451,489,2024-09-14,Size mismatch,23731.25,Completed
19551,81,2025-04-04,Late delivery,6102.38,Completed
2371,421,2026-04-22,Product not as described,18088.01,Completed
9033,290,2026-03-05,Late delivery,21786.98,Completed
5578,31,2025-07-10,Changed mind,18957.08,Rejected
4472,172,2024-08-16,Late delivery,18207.4,Completed
15178,257,2024-10-17,Size mismatch,5123.27,Requested
10773,48,2025-01-09,Size mismatch,15408.29,Completed
18043,399,2025-11-26,Quality issue,6523.2,Completed
15840,466,2025-02-04,Quality issue,9282.82,Completed
7938,134,2024-08-28,Late delivery,4737.28,Completed
18932,313,2025-04-02,Wrong item delivered,16254.5,Requested
216,329,2025-02-26,Damaged product,13802.01,Completed
11603,137,2024-08-19,Damaged product,13451,Completed
2829,365,2025-06-23,Defective item,4777.54,Completed
6659,208,2024-10-12,Quality issue,8308.96,Completed
3044,301,2026-04-16,Late delivery,15201.67,Approved
16560,394,2026-03-15,Wrong item delivered,6368.55,Completed
8730,417,2026-05-10,Wrong item delivered,19768.82,Rejected
2679,7,2026-07-08,Defective item,6970.97,Completed
229,461,2025-05-25,Size mismatch,20743.42,Approved
9989,165,2026-05-28,Wrong item delivered,21747.73,Completed
43,112,2025-05-13,Product not as described,11083.49,Completed
252,344,2025-11-04,Damaged product,8882.96,Completed
16760,150,2024-08-22,Defective item,22826.37,Rejected
2545,209,2024-10-31,Changed mind,5381.65,Completed
4845,312,2026-05-27,Product not as described,8285,Approved
9486,397,2025-12-17,Damaged product,1201.95,Completed
3376,225,2026-03-11,Product not as described,2891.97,Completed
15528,162,2025-07-12,Size mismatch,6493.93,Completed
14105,78,2025-09-21,Defective item,1910.8,Completed
14030,247,2024-07-27,Damaged product,9861.99,Completed
6319,90,2026-02-19,Defective item,6701.85,Completed
5067,189,2025-07-06,Quality issue,1102.1,Completed
12389,422,2025-05-06,Quality issue,21460.29,Rejected
10061,200,2025-03-09,Product not as described,17430.31,Completed
2055,302,2025-02-09,Size mismatch,12271.49,Requested
1772,258,2024-12-26,Size mismatch,17860.16,Approved
7159,70,2026-03-09,Product not as described,21828.96,Requested
4004,222,2025-01-18,Defective item,19700.45,Completed
13455,96,2025-03-09,Late delivery,19456.64,Completed
12783,333,2024-08-15,Changed mind,3349.8,Completed
6986,341,2026-06-10,Damaged product,20950.7,Completed
12309,23,2025-10-09,Quality issue,22263.12,Completed
12540,432,2025-07-11,Product not as described,5312.22,Completed
1316,129,2026-07-07,Quality issue,10178.79,Completed
12261,452,2026-01-31,Late delivery,12334.35,Rejected
17000,186,2025-01-15,Late delivery,19118,Approved
7783,62,2025-10-01,Product not as described,6345.09,Completed
14604,294,2025-05-08,Defective item,926.6,Requested
9849,184,2026-01-11,Wrong item delivered,24952.27,Approved
10516,468,2025-09-23,Wrong item delivered,23240.56,Completed
2524,156,2026-01-18,Product not as described,12481.05,Completed
5351,307,2025-04-11,Product not as described,23557.52,Approved
7780,381,2025-09-30,Wrong item delivered,19777.16,Approved
3265,150,2026-03-12,Defective item,6008.64,Completed
13854,315,2025-06-25,Late delivery,17528.01,Completed
5344,204,2026-06-01,Quality issue,8199.57,Requested
13493,42,2025-03-27,Wrong item delivered,20470.04,Completed
6509,296,2024-08-25,Changed mind,21423.92,Completed
19189,230,2024-10-30,Defective item,6111.84,Completed
2365,285,2024-11-21,Quality issue,16248.47,Requested
19586,146,2025-07-09,Late delivery,10886.49,Rejected
18697,278,2025-04-22,Late delivery,15218.18,Completed
18017,122,2025-12-30,Damaged product,21718.51,Requested
9935,234,2025-09-05,Defective item,1252.2,Requested
17871,207,2025-07-25,Product not as described,10004.89,Completed
6568,439,2025-08-17,Changed mind,884.94,Completed
5386,230,2025-05-21,Size mismatch,9682.93,Completed
1891,64,2025-03-22,Changed mind,6166.35,Rejected
18170,111,2026-04-02,Changed mind,14965.35,Completed
16005,430,2024-12-09,Late delivery,23151.24,Approved
13578,271,2025-03-06,Changed mind,7108.08,Completed
7084,24,2024-11-07,Late delivery,21418.38,Requested
10796,110,2025-09-02,Quality issue,365.18,Requested
12774,357,2025-09-19,Quality issue,11156.65,Completed
12430,89,2025-05-26,Size mismatch,4250.86,Completed
13723,87,2025-07-12,Late delivery,13455.5,Completed
14969,62,2024-09-24,Damaged product,19227.57,Approved
17003,373,2025-08-01,Late delivery,15188.09,Approved
19325,437,2024-11-29,Quality issue,16961.25,Requested
12784,272,2025-11-17,Wrong item delivered,15402.25,Completed
16234,379,2026-07-08,Damaged product,2661.53,Rejected
5021,375,2024-07-26,Wrong item delivered,9212.39,Completed
13248,88,2026-02-01,Size mismatch,3040.96,Completed
19608,135,2024-08-06,Changed mind,680.13,Completed
10610,310,2025-01-31,Late delivery,2889.8,Completed
9104,448,2025-05-01,Quality issue,23572.34,Completed
10294,53,2025-09-21,Size mismatch,1861.21,Rejected
17947,123,2024-10-20,Damaged product,6305.44,Approved
5194,347,2025-07-16,Size mismatch,2227.53,Requested
7327,398,2026-03-02,Late delivery,16141.74,Requested
14639,152,2025-08-03,Damaged product,16632.37,Completed
2652,472,2026-03-08,Wrong item delivered,24114.92,Completed
4618,171,2025-01-11,Quality issue,5198.16,Rejected
2906,496,2025-07-28,Quality issue,1927.01,Completed
